USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
720533,99999,2.01206E+11,200,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,43,******,29.92,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,160,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,43,******,29.93,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,140,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,41,******,29.93,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,41,******,29.93,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,280,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,41,******,29.94,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,200,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,41,******,29.93,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,220,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,39,******,29.93,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,220,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,41,******,29.93,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,170,3,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,63,39,******,29.94,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,64,37,******,29.93,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,210,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,64,37,******,29.93,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,200,5,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,64,39,******,29.93,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,37,******,29.92,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,220,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,37,******,29.91,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,240,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,32,******,29.91,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,210,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,32,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,290,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,30,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,340,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,32,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,37,******,29.91,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,36,******,29.91,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,36,******,29.91,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,34,******,29.91,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,10,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,37,******,29.91,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,330,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,41,******,29.91,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,41,******,29.92,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,41,******,29.92,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,41,******,29.93,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,340,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,41,******,29.94,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,41,******,29.95,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,41,******,29.96,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,41,******,29.96,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,70,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,43,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,50,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,43,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,70,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,45,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,50,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,45,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,50,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,45,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,90,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,50,******,29.99,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,43,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,340,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,45,******,30.01,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,20,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,45,******,30.01,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,43,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,60,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,79,41,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,79,41,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,50,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,81,39,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,82,37,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,170,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,82,37,******,29.99,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,130,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,86,34,******,29.98,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,60,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,86,32,******,29.98,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,20,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,82,32,******,29.98,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,20,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,82,36,******,29.98,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,10,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,84,37,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,120,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,88,34,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,88,32,******,29.96,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,80,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,86,32,******,29.95,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,70,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,****,****,******,29.95,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,110,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,86,32,******,29.94,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,120,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,****,****,******,29.94,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,110,5,***,118,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,84,32,******,29.95,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,20,14,17,118,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,81,34,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,360,17,23,118,BKN,*,*,*,7,**,**,**,**,**,**,**,**,*,79,43,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,90,8,***,722,SCT,*,*,*,10,**,**,**,**,61,**,**,**,*,70,48,******,30,******,***,***,0.01,*****,*****,*****,**
720533,99999,2.01206E+11,120,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,43,******,29.99,******,***,***,0.01,*****,*****,*****,**
720533,99999,2.01206E+11,320,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,46,******,30.01,******,***,***,0.01,*****,*****,*****,**
720533,99999,2.01206E+11,230,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,75,43,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,180,6,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,75,41,******,30.01,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,290,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,77,37,******,30.01,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,340,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,75,43,******,30.02,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,350,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,46,******,30.03,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,210,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,46,******,30.03,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,200,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,75,37,******,30.01,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,190,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,75,34,******,30.02,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,36,******,30.03,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,10,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,45,******,30.04,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,43,******,30.04,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,110,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,43,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,43,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,41,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,37,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,66,43,******,30.05,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,41,******,30.04,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,30,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,43,******,30.04,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,45,******,30.05,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,350,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,45,******,30.05,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,20,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,45,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,310,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,45,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,45,******,30.07,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,300,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,43,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,270,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,41,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,41,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,43,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,43,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,43,******,30.07,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,80,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,43,******,30.07,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,250,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,45,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,45,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,43,******,30.09,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,230,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,41,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,190,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,41,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,41,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,190,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,41,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,41,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,41,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,41,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,43,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,45,******,30.09,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,45,******,30.09,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,45,******,30.09,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,70,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,45,******,30.09,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,46,******,30.1,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,60,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,46,******,30.1,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,50,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,45,******,30.1,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,60,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,75,45,******,30.1,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,50,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,77,43,******,30.1,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,20,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,79,43,******,30.1,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,40,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,81,43,******,30.1,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,50,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,82,41,******,30.09,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,90,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,84,37,******,30.09,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,140,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,86,36,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,88,36,******,30.07,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,70,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,88,32,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,120,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,90,32,******,30.05,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,90,28,******,30.04,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,150,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,90,28,******,30.03,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,140,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,90,30,******,30.03,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,140,8,16,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,91,30,******,30.01,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,150,9,19,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,91,28,******,30.01,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,150,11,17,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,91,28,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,130,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,91,28,******,29.99,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,140,11,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,91,28,******,29.98,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,130,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,91,28,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,150,8,16,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,90,30,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,150,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,88,30,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,130,8,16,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,88,30,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,140,11,18,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,88,30,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,130,11,17,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,88,28,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,110,8,19,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,90,28,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,110,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,88,27,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,120,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,88,28,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,110,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,86,30,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,150,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,82,32,******,29.98,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,160,18,26,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,77,41,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,160,16,29,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,77,43,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,150,19,28,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,43,******,29.99,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,150,18,28,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,43,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,150,15,23,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,41,******,30.01,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,150,13,23,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,41,******,30.03,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,160,13,21,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,41,******,30.03,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,170,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,41,******,30.03,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,160,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,41,******,30.03,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,140,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,43,******,30.01,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,160,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,43,******,30.02,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,180,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,43,******,30.03,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,220,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,43,******,30.02,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,170,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,43,******,30.01,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,220,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,43,******,30.01,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,45,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,300,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,43,******,29.99,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,45,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,190,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,41,******,30.01,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,66,41,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,350,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,41,******,29.99,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,41,******,29.99,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,20,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,41,******,29.99,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,330,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,41,******,29.99,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,300,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,39,******,29.98,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,280,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,37,******,29.98,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,41,******,29.98,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,250,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,41,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01206E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,41,******,29.97,******,***,***,*****,*****,*****,*****,**
